reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
9949,ST-06,pressure_drop_predictor,stable,0.837,61.2,2026-09-08 11:09:10.568
9950,ST-03,pressure_drop_predictor,drop,0.719,69.1,2026-09-08 11:09:10.593
9951,ST-09,leak_detector,normal,0.835,37.2,2026-09-08 11:09:10.620
9952,ST-05,demand_forecaster,1585,0.764,57.9,2026-09-08 11:09:10.646
9953,ST-02,demand_forecaster,888,0.845,74.9,2026-09-08 11:09:10.671
9954,ST-02,demand_forecaster,1622,0.806,73.6,2026-09-08 11:09:10.697
9955,ST-09,leak_detector,leak,0.906,35.3,2026-09-08 11:09:10.724
9956,ST-01,demand_forecaster,2384,0.461,90.9,2026-09-08 11:09:10.750
9957,ST-04,pressure_drop_predictor,drop,0.959,37.5,2026-09-08 11:09:10.777
9958,ST-03,pressure_drop_predictor,stable,0.69,29.0,2026-09-08 11:09:10.802
9959,ST-07,leak_detector,normal,0.796,28.3,2026-09-08 11:09:10.828
9960,ST-07,pressure_drop_predictor,stable,0.919,59.8,2026-09-08 11:09:10.854
9961,ST-03,leak_detector,normal,0.943,37.2,2026-09-08 11:09:10.880
9962,ST-01,demand_forecaster,2656,0.686,80.9,2026-09-08 11:09:10.906
9963,ST-10,demand_forecaster,396,0.539,109.1,2026-09-08 11:09:10.932
9964,ST-05,demand_forecaster,4461,0.678,73.4,2026-09-08 11:09:10.958
9965,ST-05,pressure_drop_predictor,drop,0.723,54.9,2026-09-08 11:09:10.984
9966,ST-07,pressure_drop_predictor,stable,0.83,40.4,2026-09-08 11:09:11.010
9967,ST-04,leak_detector,normal,0.826,25.5,2026-09-08 11:09:11.036
9968,ST-08,pressure_drop_predictor,stable,0.789,45.9,2026-09-08 11:09:11.062
9969,ST-08,demand_forecaster,572,0.612,78.6,2026-09-08 11:09:11.088
9970,ST-06,demand_forecaster,4150,0.62,91.9,2026-09-08 11:09:11.114
9971,ST-09,leak_detector,normal,0.828,43.5,2026-09-08 11:09:11.140
9972,ST-07,leak_detector,normal,0.86,42.4,2026-09-08 11:09:11.166
9973,ST-02,demand_forecaster,514,0.848,66.7,2026-09-08 11:09:11.192
9974,ST-03,pressure_drop_predictor,stable,0.818,68.9,2026-09-08 11:09:11.218
9975,ST-07,leak_detector,normal,0.949,21.8,2026-09-08 11:09:11.244
9976,ST-04,leak_detector,normal,0.788,32.9,2026-09-08 11:09:11.270
9977,ST-09,demand_forecaster,4519,0.703,68.5,2026-09-08 11:09:11.296
9978,ST-08,leak_detector,normal,0.749,30.3,2026-09-08 11:09:11.322
9979,ST-03,demand_forecaster,4684,0.642,91.1,2026-09-08 11:09:11.348
9980,ST-10,leak_detector,leak,0.91,41.6,2026-09-08 11:09:11.374
9981,ST-09,pressure_drop_predictor,drop,0.817,57.7,2026-09-08 11:09:11.400
9982,ST-05,demand_forecaster,2054,0.811,95.6,2026-09-08 11:09:11.426
9983,ST-10,pressure_drop_predictor,drop,0.794,50.2,2026-09-08 11:09:11.452
9984,ST-08,leak_detector,leak,0.713,36.9,2026-09-08 11:09:11.478
9985,ST-05,pressure_drop_predictor,drop,0.74,59.0,2026-09-08 11:09:11.504
9986,ST-04,leak_detector,leak,0.868,21.8,2026-09-08 11:09:11.530
9987,ST-05,pressure_drop_predictor,drop,0.816,53.3,2026-09-08 11:09:11.556
9988,ST-09,pressure_drop_predictor,stable,0.739,73.6,2026-09-08 11:09:11.583
9989,ST-10,demand_forecaster,1717,0.805,41.8,2026-09-08 11:09:11.609
9990,ST-04,leak_detector,normal,0.847,34.4,2026-09-08 11:09:11.635
9991,ST-02,demand_forecaster,3115,0.68,76.5,2026-09-08 11:09:11.661
9992,ST-08,leak_detector,normal,0.99,35.7,2026-09-08 11:09:11.687
9993,ST-06,pressure_drop_predictor,drop,0.767,38.1,2026-09-08 11:09:11.713
9994,ST-02,leak_detector,normal,0.975,33.8,2026-09-08 11:09:11.739
9995,ST-09,pressure_drop_predictor,drop,0.729,61.9,2026-09-08 11:09:11.766
9996,ST-06,demand_forecaster,4,0.585,81.0,2026-09-08 11:09:11.792
9997,ST-02,leak_detector,leak,0.857,40.1,2026-09-08 11:09:11.819
9998,ST-05,leak_detector,normal,0.996,35.9,2026-09-08 11:09:11.845
9999,ST-04,demand_forecaster,957,0.652,57.9,2026-09-08 11:09:11.871
10000,ST-01,leak_detector,normal,0.9,41.2,2026-09-08 11:09:11.897
10001,ST-08,pressure_drop_predictor,drop,0.694,65.2,2026-09-08 11:09:11.923
10002,ST-07,pressure_drop_predictor,drop,0.802,64.5,2026-09-08 11:09:11.949
10003,ST-04,pressure_drop_predictor,drop,0.632,44.2,2026-09-08 11:09:11.976
10004,ST-01,leak_detector,normal,0.845,34.0,2026-09-08 11:09:12.002
10005,ST-05,demand_forecaster,3904,0.666,98.0,2026-09-08 11:09:12.028
10006,ST-06,demand_forecaster,3809,0.922,67.8,2026-09-08 11:09:12.054
10007,ST-08,demand_forecaster,2797,0.644,82.9,2026-09-08 11:09:12.080
10008,ST-04,leak_detector,normal,0.903,27.3,2026-09-08 11:09:12.106
10009,ST-02,demand_forecaster,1209,0.628,84.9,2026-09-08 11:09:12.132
10010,ST-02,leak_detector,leak,0.919,36.5,2026-09-08 11:09:12.158
10011,ST-01,pressure_drop_predictor,drop,0.857,55.4,2026-09-08 11:09:12.184
10012,ST-01,pressure_drop_predictor,drop,0.781,76.4,2026-09-08 11:09:12.210
10013,ST-02,demand_forecaster,692,0.598,49.9,2026-09-08 11:09:12.236
10014,ST-08,leak_detector,normal,0.933,41.2,2026-09-08 11:09:12.262
10015,ST-03,leak_detector,leak,0.868,48.4,2026-09-08 11:09:12.289
10016,ST-07,leak_detector,normal,0.771,42.1,2026-09-08 11:09:12.316
10017,ST-01,demand_forecaster,2881,0.752,71.0,2026-09-08 11:09:12.342
10018,ST-08,pressure_drop_predictor,drop,0.763,67.3,2026-09-08 11:09:12.368
10019,ST-02,pressure_drop_predictor,drop,0.709,61.6,2026-09-08 11:09:12.394
10020,ST-08,pressure_drop_predictor,drop,0.605,38.3,2026-09-08 11:09:12.420
10021,ST-09,pressure_drop_predictor,drop,0.698,49.4,2026-09-08 11:09:12.446
10022,ST-06,pressure_drop_predictor,drop,0.816,55.4,2026-09-08 11:09:12.472
10023,ST-08,leak_detector,normal,0.939,40.4,2026-09-08 11:09:12.499
10024,ST-07,leak_detector,normal,0.881,41.2,2026-09-08 11:09:12.525
10025,ST-01,pressure_drop_predictor,stable,0.786,57.2,2026-09-08 11:09:12.551
10026,ST-02,leak_detector,leak,0.899,46.7,2026-09-08 11:09:12.577
10027,ST-09,leak_detector,leak,0.856,33.9,2026-09-08 11:09:12.603
10028,ST-06,pressure_drop_predictor,drop,0.741,58.2,2026-09-08 11:09:12.629
10029,ST-03,demand_forecaster,2788,0.679,89.7,2026-09-08 11:09:12.656
10030,ST-10,pressure_drop_predictor,drop,0.751,71.6,2026-09-08 11:09:12.682
10031,ST-05,demand_forecaster,2040,0.542,74.5,2026-09-08 11:09:12.709
10032,ST-10,demand_forecaster,4593,0.718,74.6,2026-09-08 11:09:12.735
10033,ST-07,pressure_drop_predictor,drop,0.775,78.9,2026-09-08 11:09:12.761
10034,ST-09,pressure_drop_predictor,drop,0.775,51.6,2026-09-08 11:09:12.787
10035,ST-05,demand_forecaster,2485,0.617,70.5,2026-09-08 11:09:12.813
10036,ST-02,leak_detector,normal,0.968,33.2,2026-09-08 11:09:12.839
10037,ST-06,pressure_drop_predictor,drop,0.813,62.4,2026-09-08 11:09:12.866
10038,ST-06,demand_forecaster,1050,0.892,68.8,2026-09-08 11:09:12.892
10039,ST-04,demand_forecaster,297,0.508,68.7,2026-09-08 11:09:12.917
10040,ST-07,demand_forecaster,4538,0.554,110.8,2026-09-08 11:09:12.944
10041,ST-06,demand_forecaster,67,0.625,48.8,2026-09-08 11:09:12.970
10042,ST-06,leak_detector,normal,0.889,31.4,2026-09-08 11:09:12.996
10043,ST-02,demand_forecaster,110,0.618,65.2,2026-09-08 11:09:13.022
10044,ST-04,leak_detector,normal,0.916,24.6,2026-09-08 11:09:13.048
10045,ST-07,leak_detector,normal,0.868,41.2,2026-09-08 11:09:13.075
10046,ST-06,pressure_drop_predictor,drop,0.626,57.7,2026-09-08 11:09:13.101
10047,ST-07,leak_detector,normal,0.731,20.7,2026-09-08 11:09:13.127
10048,ST-04,pressure_drop_predictor,stable,0.74,59.9,2026-09-08 11:09:13.153
10049,ST-09,demand_forecaster,3050,0.859,77.7,2026-09-08 11:09:13.179
10050,ST-03,demand_forecaster,2659,0.842,103.1,2026-09-08 11:09:13.205
10051,ST-06,demand_forecaster,1409,0.529,96.9,2026-09-08 11:09:13.231
10052,ST-08,demand_forecaster,2343,0.85,92.8,2026-09-08 11:09:13.257
10053,ST-03,pressure_drop_predictor,stable,0.735,84.8,2026-09-08 11:09:13.283
10054,ST-02,pressure_drop_predictor,drop,0.743,68.4,2026-09-08 11:09:13.309
10055,ST-06,leak_detector,leak,0.96,57.4,2026-09-08 11:09:13.335
10056,ST-02,demand_forecaster,974,0.59,62.2,2026-09-08 11:09:13.361
10057,ST-07,demand_forecaster,3777,0.65,68.3,2026-09-08 11:09:13.387
10058,ST-06,leak_detector,normal,0.881,31.3,2026-09-08 11:09:13.413
10059,ST-01,demand_forecaster,674,0.666,88.0,2026-09-08 11:09:13.439
10060,ST-09,demand_forecaster,946,0.635,96.3,2026-09-08 11:09:13.465
10061,ST-08,pressure_drop_predictor,drop,0.833,60.4,2026-09-08 11:09:13.491
10062,ST-08,leak_detector,normal,0.846,30.8,2026-09-08 11:09:13.518
10063,ST-05,pressure_drop_predictor,stable,0.669,43.2,2026-09-08 11:09:13.546
10064,ST-06,leak_detector,leak,0.814,35.0,2026-09-08 11:09:13.572
10065,ST-01,demand_forecaster,3473,0.737,62.6,2026-09-08 11:09:13.598
10066,ST-10,pressure_drop_predictor,stable,0.805,53.7,2026-09-08 11:09:13.624
10067,ST-08,leak_detector,normal,0.975,44.6,2026-09-08 11:09:13.650
10068,ST-03,leak_detector,leak,0.917,37.2,2026-09-08 11:09:13.676
10069,ST-09,pressure_drop_predictor,stable,0.762,58.1,2026-09-08 11:09:13.702
10070,ST-09,demand_forecaster,1081,0.783,103.0,2026-09-08 11:09:13.728
10071,ST-01,leak_detector,normal,0.837,28.4,2026-09-08 11:09:13.754
10072,ST-05,demand_forecaster,1443,0.82,59.1,2026-09-08 11:09:13.807
10073,ST-02,leak_detector,normal,0.886,25.8,2026-09-08 11:09:13.833
10074,ST-07,pressure_drop_predictor,drop,0.833,52.4,2026-09-08 11:09:13.859
10075,ST-03,pressure_drop_predictor,drop,0.788,61.1,2026-09-08 11:09:13.885
10076,ST-08,pressure_drop_predictor,stable,0.869,56.7,2026-09-08 11:09:13.911
10077,ST-02,pressure_drop_predictor,drop,0.698,70.1,2026-09-08 11:09:13.939
10078,ST-03,pressure_drop_predictor,drop,0.899,52.0,2026-09-08 11:09:13.966
10079,ST-04,pressure_drop_predictor,drop,0.779,58.1,2026-09-08 11:09:13.992
10080,ST-05,demand_forecaster,2756,0.803,64.2,2026-09-08 11:09:14.018
10081,ST-02,leak_detector,normal,0.887,49.2,2026-09-08 11:09:14.043
10082,ST-07,demand_forecaster,2240,0.562,88.8,2026-09-08 11:09:14.070
10083,ST-03,leak_detector,leak,0.848,38.4,2026-09-08 11:09:14.096
10084,ST-06,leak_detector,normal,0.854,21.7,2026-09-08 11:09:14.123
10085,ST-04,pressure_drop_predictor,stable,0.707,39.1,2026-09-08 11:09:14.149
10086,ST-07,demand_forecaster,600,0.859,46.1,2026-09-08 11:09:14.175
10087,ST-04,pressure_drop_predictor,stable,0.571,61.1,2026-09-08 11:09:14.201
10088,ST-06,leak_detector,leak,0.924,39.0,2026-09-08 11:09:14.227
10089,ST-08,pressure_drop_predictor,stable,0.845,51.1,2026-09-08 11:09:14.253
10090,ST-07,leak_detector,normal,0.838,30.5,2026-09-08 11:09:14.279
10091,ST-10,leak_detector,leak,0.937,34.3,2026-09-08 11:09:14.305
10092,ST-08,pressure_drop_predictor,drop,0.694,54.1,2026-09-08 11:09:14.331
10093,ST-06,pressure_drop_predictor,drop,0.743,61.4,2026-09-08 11:09:14.357
10094,ST-01,pressure_drop_predictor,drop,0.643,51.4,2026-09-08 11:09:14.383
10095,ST-03,leak_detector,leak,0.987,27.2,2026-09-08 11:09:14.409
10096,ST-02,demand_forecaster,2700,0.643,77.9,2026-09-08 11:09:14.435
10097,ST-04,pressure_drop_predictor,stable,0.803,61.6,2026-09-08 11:09:14.461
10098,ST-10,demand_forecaster,2192,0.74,91.9,2026-09-08 11:09:14.488
10099,ST-03,leak_detector,normal,0.82,33.9,2026-09-08 11:09:14.515
10100,ST-09,pressure_drop_predictor,stable,0.963,57.0,2026-09-08 11:09:14.540
10101,ST-06,pressure_drop_predictor,drop,0.747,46.6,2026-09-08 11:09:14.566
10102,ST-02,pressure_drop_predictor,stable,0.796,51.2,2026-09-08 11:09:14.592
10103,ST-10,leak_detector,normal,0.934,34.2,2026-09-08 11:09:14.618
10104,ST-07,pressure_drop_predictor,drop,0.876,33.3,2026-09-08 11:09:14.644
10105,ST-02,pressure_drop_predictor,stable,0.714,69.7,2026-09-08 11:09:14.670
10106,ST-08,demand_forecaster,1600,0.661,77.7,2026-09-08 11:09:14.697
10107,ST-08,demand_forecaster,3152,0.772,79.4,2026-09-08 11:09:14.723
10108,ST-02,leak_detector,normal,0.783,35.5,2026-09-08 11:09:14.749
10109,ST-08,pressure_drop_predictor,stable,0.798,68.0,2026-09-08 11:09:14.775
10110,ST-06,pressure_drop_predictor,stable,0.877,55.6,2026-09-08 11:09:14.801
10111,ST-07,demand_forecaster,3806,0.844,83.2,2026-09-08 11:09:14.827
10112,ST-10,leak_detector,normal,0.767,27.0,2026-09-08 11:09:14.854
10113,ST-02,leak_detector,leak,0.832,29.9,2026-09-08 11:09:14.879
10114,ST-07,pressure_drop_predictor,stable,0.741,50.3,2026-09-08 11:09:14.906
10115,ST-04,demand_forecaster,4571,0.705,133.0,2026-09-08 11:09:14.932
10116,ST-07,demand_forecaster,1635,0.698,86.4,2026-09-08 11:09:14.958
10117,ST-09,leak_detector,normal,0.824,23.6,2026-09-08 11:09:14.985
10118,ST-05,pressure_drop_predictor,stable,0.782,50.3,2026-09-08 11:09:15.011
10119,ST-03,pressure_drop_predictor,stable,0.886,49.1,2026-09-08 11:09:15.037
10120,ST-10,leak_detector,normal,0.944,35.3,2026-09-08 11:09:15.063
10121,ST-07,demand_forecaster,575,0.543,82.0,2026-09-08 11:09:15.089
10122,ST-10,demand_forecaster,3821,0.729,96.9,2026-09-08 11:09:15.115
10123,ST-09,demand_forecaster,1190,0.717,66.2,2026-09-08 11:09:15.141
10124,ST-09,pressure_drop_predictor,drop,0.733,57.9,2026-09-08 11:09:15.168
10125,ST-03,leak_detector,leak,0.917,38.3,2026-09-08 11:09:15.194
10126,ST-08,demand_forecaster,532,0.691,93.8,2026-09-08 11:09:15.220
10127,ST-10,demand_forecaster,2352,0.79,82.7,2026-09-08 11:09:15.246
10128,ST-03,demand_forecaster,3319,0.58,103.0,2026-09-08 11:09:15.272
10129,ST-06,demand_forecaster,1249,0.712,91.7,2026-09-08 11:09:15.299
10130,ST-05,leak_detector,normal,0.917,36.5,2026-09-08 11:09:15.324
10131,ST-08,pressure_drop_predictor,drop,0.632,76.4,2026-09-08 11:09:15.351
10132,ST-05,leak_detector,normal,0.892,42.5,2026-09-08 11:09:15.377
10133,ST-10,pressure_drop_predictor,stable,0.737,67.9,2026-09-08 11:09:15.403
10134,ST-05,pressure_drop_predictor,stable,0.614,53.4,2026-09-08 11:09:15.429
10135,ST-04,leak_detector,leak,0.797,34.7,2026-09-08 11:09:15.455
10136,ST-05,demand_forecaster,4630,0.588,76.1,2026-09-08 11:09:15.481
10137,ST-04,leak_detector,normal,0.911,41.2,2026-09-08 11:09:15.507
10138,ST-03,demand_forecaster,4030,0.736,65.0,2026-09-08 11:09:15.534
10139,ST-06,leak_detector,leak,0.889,39.8,2026-09-08 11:09:15.560
10140,ST-09,demand_forecaster,1407,0.848,103.6,2026-09-08 11:09:15.586
10141,ST-08,demand_forecaster,1702,0.708,69.8,2026-09-08 11:09:15.611
10142,ST-10,leak_detector,leak,0.86,39.5,2026-09-08 11:09:15.637
10143,ST-10,demand_forecaster,2145,0.734,101.6,2026-09-08 11:09:15.663
10144,ST-02,pressure_drop_predictor,stable,0.773,61.1,2026-09-08 11:09:15.689
10145,ST-02,pressure_drop_predictor,stable,0.754,67.0,2026-09-08 11:09:15.716
10146,ST-08,leak_detector,normal,0.785,35.8,2026-09-08 11:09:15.742
10147,ST-10,demand_forecaster,1150,0.59,114.1,2026-09-08 11:09:15.767
10148,ST-08,demand_forecaster,4387,0.628,99.4,2026-09-08 11:09:15.794
10149,ST-09,pressure_drop_predictor,stable,0.745,61.4,2026-09-08 11:09:15.820
10150,ST-10,pressure_drop_predictor,drop,0.696,55.3,2026-09-08 11:09:15.846
10151,ST-09,demand_forecaster,2560,0.679,84.6,2026-09-08 11:09:15.872
10152,ST-06,pressure_drop_predictor,stable,0.681,53.7,2026-09-08 11:09:15.900
10153,ST-01,pressure_drop_predictor,drop,0.725,55.2,2026-09-08 11:09:15.926
10154,ST-07,pressure_drop_predictor,drop,0.878,43.4,2026-09-08 11:09:15.952
10155,ST-06,pressure_drop_predictor,stable,0.843,69.0,2026-09-08 11:09:15.978
10156,ST-02,pressure_drop_predictor,drop,0.782,52.9,2026-09-08 11:09:16.004
10157,ST-10,demand_forecaster,3959,0.625,76.7,2026-09-08 11:09:16.030
10158,ST-06,demand_forecaster,961,0.892,72.5,2026-09-08 11:09:16.057
10159,ST-09,demand_forecaster,4677,0.816,73.2,2026-09-08 11:09:16.082
10160,ST-05,pressure_drop_predictor,stable,0.8,50.9,2026-09-08 11:09:16.108
10161,ST-06,demand_forecaster,1075,0.729,53.6,2026-09-08 11:09:16.134
10162,ST-01,pressure_drop_predictor,stable,0.906,37.4,2026-09-08 11:09:16.160
10163,ST-02,demand_forecaster,1735,0.772,28.3,2026-09-08 11:09:16.186
10164,ST-05,leak_detector,leak,0.955,29.3,2026-09-08 11:09:16.212
10165,ST-10,pressure_drop_predictor,drop,0.853,68.5,2026-09-08 11:09:16.239
10166,ST-04,pressure_drop_predictor,stable,0.879,70.2,2026-09-08 11:09:16.265
10167,ST-04,pressure_drop_predictor,drop,0.823,44.6,2026-09-08 11:09:16.291
10168,ST-10,demand_forecaster,4100,0.671,57.0,2026-09-08 11:09:16.317
10169,ST-01,demand_forecaster,1977,0.821,75.3,2026-09-08 11:09:16.343
10170,ST-02,leak_detector,normal,0.768,32.9,2026-09-08 11:09:16.369
10171,ST-07,leak_detector,normal,0.887,48.8,2026-09-08 11:09:16.395
10172,ST-06,pressure_drop_predictor,drop,0.868,56.7,2026-09-08 11:09:16.420
10173,ST-07,leak_detector,normal,0.851,30.5,2026-09-08 11:09:16.446
10174,ST-01,leak_detector,normal,0.855,32.5,2026-09-08 11:09:16.472
10175,ST-02,demand_forecaster,949,0.74,85.0,2026-09-08 11:09:16.498
10176,ST-09,demand_forecaster,1101,0.782,59.4,2026-09-08 11:09:16.524
10177,ST-03,leak_detector,normal,0.829,34.3,2026-09-08 11:09:16.550
10178,ST-07,pressure_drop_predictor,stable,0.674,54.0,2026-09-08 11:09:16.576
10179,ST-01,leak_detector,normal,0.821,43.8,2026-09-08 11:09:16.602
10180,ST-06,demand_forecaster,1914,0.602,64.6,2026-09-08 11:09:16.628
10181,ST-04,demand_forecaster,4774,0.856,84.2,2026-09-08 11:09:16.654
10182,ST-03,leak_detector,normal,0.853,38.8,2026-09-08 11:09:16.681
10183,ST-05,demand_forecaster,4774,0.617,79.4,2026-09-08 11:09:16.706
10184,ST-04,leak_detector,normal,0.914,38.5,2026-09-08 11:09:16.733
10185,ST-04,pressure_drop_predictor,stable,0.911,62.6,2026-09-08 11:09:16.758
10186,ST-04,leak_detector,leak,0.884,42.9,2026-09-08 11:09:16.785
10187,ST-10,leak_detector,normal,1,34.9,2026-09-08 11:09:16.810
10188,ST-09,demand_forecaster,3960,0.902,92.6,2026-09-08 11:09:16.836
10189,ST-07,leak_detector,normal,0.957,29.5,2026-09-08 11:09:16.863
10190,ST-05,demand_forecaster,1175,0.695,82.3,2026-09-08 11:09:16.890
10191,ST-08,demand_forecaster,1477,0.733,111.7,2026-09-08 11:09:16.916
10192,ST-01,leak_detector,normal,0.735,38.5,2026-09-08 11:09:16.942
10193,ST-01,demand_forecaster,1975,0.798,76.9,2026-09-08 11:09:16.967
10194,ST-09,leak_detector,leak,0.794,39.3,2026-09-08 11:09:16.993
10195,ST-05,demand_forecaster,4296,0.62,69.3,2026-09-08 11:09:17.019
10196,ST-10,pressure_drop_predictor,stable,0.796,67.7,2026-09-08 11:09:17.046
10197,ST-03,leak_detector,leak,0.866,21.6,2026-09-08 11:09:17.073
10198,ST-01,pressure_drop_predictor,stable,0.9,43.6,2026-09-08 11:09:17.100
10199,ST-06,leak_detector,normal,0.865,31.6,2026-09-08 11:09:17.126
10200,ST-07,pressure_drop_predictor,drop,0.847,75.6,2026-09-08 11:09:17.151
10201,ST-02,pressure_drop_predictor,stable,0.789,44.4,2026-09-08 11:09:17.177
10202,ST-07,pressure_drop_predictor,drop,0.745,46.6,2026-09-08 11:09:17.204
10203,ST-08,pressure_drop_predictor,drop,0.818,56.2,2026-09-08 11:09:17.229
10204,ST-03,pressure_drop_predictor,drop,0.684,44.4,2026-09-08 11:09:17.255
10205,ST-06,demand_forecaster,4489,0.815,73.7,2026-09-08 11:09:17.281
10206,ST-03,pressure_drop_predictor,stable,0.822,53.8,2026-09-08 11:09:17.307
10207,ST-09,pressure_drop_predictor,drop,0.746,46.7,2026-09-08 11:09:17.333
10208,ST-02,demand_forecaster,4251,0.713,61.4,2026-09-08 11:09:17.359
10209,ST-04,demand_forecaster,2891,0.668,94.1,2026-09-08 11:09:17.385
10210,ST-09,leak_detector,normal,0.883,26.5,2026-09-08 11:09:17.411
10211,ST-08,demand_forecaster,2542,0.722,85.8,2026-09-08 11:09:17.437
10212,ST-09,pressure_drop_predictor,drop,0.644,47.7,2026-09-08 11:09:17.463
10213,ST-08,pressure_drop_predictor,stable,0.706,45.9,2026-09-08 11:09:17.489
10214,ST-06,pressure_drop_predictor,drop,0.606,73.6,2026-09-08 11:09:17.516
10215,ST-08,pressure_drop_predictor,stable,0.942,53.5,2026-09-08 11:09:17.542
10216,ST-03,pressure_drop_predictor,drop,0.804,50.6,2026-09-08 11:09:17.568
10217,ST-08,demand_forecaster,4230,0.849,85.5,2026-09-08 11:09:17.593
10218,ST-05,pressure_drop_predictor,stable,0.829,36.2,2026-09-08 11:09:17.619
10219,ST-05,demand_forecaster,3856,0.748,105.0,2026-09-08 11:09:17.645
10220,ST-02,leak_detector,normal,0.793,28.4,2026-09-08 11:09:17.671
10221,ST-03,leak_detector,leak,0.869,12.3,2026-09-08 11:09:17.697
10222,ST-03,demand_forecaster,4287,0.648,81.0,2026-09-08 11:09:17.724
10223,ST-05,demand_forecaster,4432,0.773,71.7,2026-09-08 11:09:17.750
10224,ST-09,demand_forecaster,45,0.7,81.8,2026-09-08 11:09:17.776
10225,ST-01,demand_forecaster,3441,0.776,67.7,2026-09-08 11:09:17.802
10227,ST-02,demand_forecaster,4039,0.719,73.0,2026-09-08 11:09:17.854
10229,ST-08,leak_detector,leak,0.931,37.2,2026-09-08 11:09:17.906
10230,ST-07,demand_forecaster,2192,0.869,87.9,2026-09-08 11:09:17.933
10231,ST-06,pressure_drop_predictor,drop,0.693,54.6,2026-09-08 11:09:17.959
10232,ST-04,leak_detector,leak,0.913,24.7,2026-09-08 11:09:17.984
10233,ST-04,demand_forecaster,677,0.718,75.9,2026-09-08 11:09:18.010
10234,ST-07,demand_forecaster,2588,0.502,71.6,2026-09-08 11:09:18.036
10235,ST-05,demand_forecaster,4765,0.71,88.6,2026-09-08 11:09:18.062
10236,ST-06,pressure_drop_predictor,drop,0.651,51.4,2026-09-08 11:09:18.088
10237,ST-01,demand_forecaster,601,0.656,76.6,2026-09-08 11:09:18.114
10238,ST-09,pressure_drop_predictor,stable,0.624,59.8,2026-09-08 11:09:18.140
10239,ST-02,leak_detector,leak,0.821,36.5,2026-09-08 11:09:18.166
10240,ST-09,pressure_drop_predictor,stable,0.702,56.8,2026-09-08 11:09:18.192
10241,ST-09,leak_detector,normal,0.843,44.6,2026-09-08 11:09:18.219
10242,ST-07,demand_forecaster,4519,0.694,81.5,2026-09-08 11:09:18.245
10243,ST-10,demand_forecaster,4183,0.565,104.4,2026-09-08 11:09:18.271
10244,ST-02,pressure_drop_predictor,stable,0.621,48.9,2026-09-08 11:09:18.297
10245,ST-02,demand_forecaster,2719,0.746,92.7,2026-09-08 11:09:18.323
10246,ST-01,leak_detector,normal,1,26.4,2026-09-08 11:09:18.349
10247,ST-02,leak_detector,normal,0.854,38.3,2026-09-08 11:09:18.375
10248,ST-01,demand_forecaster,111,0.609,72.0,2026-09-08 11:09:18.401
10249,ST-03,demand_forecaster,1500,0.832,87.2,2026-09-08 11:09:18.427
10250,ST-04,demand_forecaster,4607,0.618,82.4,2026-09-08 11:09:18.454
10251,ST-01,demand_forecaster,4961,0.951,69.3,2026-09-08 11:09:18.480
10252,ST-03,leak_detector,normal,0.872,33.0,2026-09-08 11:09:18.507
10253,ST-05,pressure_drop_predictor,drop,0.894,65.2,2026-09-08 11:09:18.533
10254,ST-01,leak_detector,normal,0.889,28.8,2026-09-08 11:09:18.559
10255,ST-10,demand_forecaster,991,0.648,81.2,2026-09-08 11:09:18.611
10256,ST-10,leak_detector,normal,0.899,33.0,2026-09-08 11:09:18.637
10257,ST-01,pressure_drop_predictor,drop,0.752,32.2,2026-09-08 11:09:18.663
